Id,Goal,Duration,Day1PledgedMoney,Day1#Backers,Day1#Tweets,Day1#Replies,Day1#Retweets,Day2PledgedMoney,Day2#Backers,Day2#Tweets,Day2#Replies,Day2#Retweets,Day3PledgedMoney,Day3#Backers,Day3#Tweets,Day3#Replies,Day3#Retweets,Day4PledgedMoney,Day4#Backers,Day4#Tweets,Day4#Replies,Day4#Retweets,Day5PledgedMoney,Day5#Backers,Day5#Tweets,Day5#Replies,Day5#Retweets,Day6PledgedMoney,Day6#Backers,Day6#Tweets,Day6#Replies,Day6#Retweets,Day7PledgedMoney,Day7#Backers,Day7#Tweets,Day7#Replies,Day7#Retweets,Day8PledgedMoney,Day8#Backers,Day8#Tweets,Day8#Replies,Day8#Retweets,Day9PledgedMoney,Day9#Backers,Day9#Tweets,Day9#Replies,Day9#Retweets,Day10PledgedMoney,Day10#Backers,Day10#Tweets,Day10#Replies,Day10#Retweets,State
1,5000,30,0.139,12.0,6.00935970687,0.0,0.0,0.162,15.0,6.0691171687,0.0,0.0,0.162,15.0,6.12711705813,0.0,0.0,0.182,16.0,6.18511694755,0.0,0.0,0.202,17.0,6.24487440938,0.0,0.0,0.205534271164,17.1767135582,6.30287429881,0.0,0.0,0.21544744651,17.6723723255,6.36087418824,0.0,0.0,0.223226488087,18.1069611704,6.42063165007,0.0,0.0,0.236606066735,19.2737848896,6.4786315395,0.0,0.0,0.249985645382,20.4406086089,6.53663142892,0.0,0.0,1
2,15000,30,1.50089333333,591.0,565.834112417,2.0,220.0,1.74689333333,671.0,625.470403476,4.0,240.0,1.84082666667,703.0,681.491268048,8.0,267.0,2.00060256455,752.109231215,716.833603086,8.0,279.0,2.07402666667,784.0,733.711162382,8.0,279.0,2.11702666667,804.0,744.992961712,10.0,279.0,2.18829333333,820.0,792.146461827,10.0,302.0,2.26449333333,843.0,825.974704957,11.0,319.0,2.34749333333,862.0,922.457040276,14.0,377.0,2.36882666667,873.0,925.476843985,14.0,378.0,1
3,100000,37,0.00014,1.0,1.0,0.0,0.0,0.00014,1.0,1.0,0.0,0.0,0.00014,1.0,1.0,0.0,0.0,0.00058,4.0,1.0,0.0,0.0,0.00085,6.0,1.0,0.0,0.0,0.00092,7.0,1.0,0.0,0.0,0.00092,7.0,1.0,0.0,0.0,0.00092,7.0,1.0,0.0,0.0,0.00101073601211,7.75613343423,1.0,0.0,0.0,0.00104,8.0,1.0,0.0,0.0,0
4,5000,30,0.03,1.0,1.0,0.0,0.0,0.038,3.0,1.0,0.0,0.0,0.038,3.0,1.0,0.0,0.0,0.038,3.0,1.0,0.0,0.0,0.038,3.0,1.0,0.0,0.0,0.038,3.0,1.0,0.0,0.0,0.038,3.0,1.0,0.0,0.0,0.038,3.0,1.0,0.0,0.0,0.038,3.0,1.0,0.0,0.0,0.038,3.0,1.0,0.0,0.0,0
5,4000,30,0.26125,18.0,1.36634926621,0.0,0.0,0.395,27.0,1.76359699335,0.0,0.0,0.4425,32.0,2.05379107344,0.0,0.0,0.49,35.0,2.19283482406,0.0,0.0,0.51625,38.0,2.33609202167,0.0,0.0,0.51974885461,38.1866055792,2.47513577228,0.0,0.0,0.53119571438,38.7971047669,2.6141795229,0.0,0.0,0.54875,41.0,2.7574367205,0.0,0.0,0.56,43.0,2.89648047112,0.0,0.0,0.57375,45.0,3.0825971475,0.0,0.0,1
6,5000,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,35000,46,0.00602857142857,8.0,1.0,0.0,0.0,0.02199,59.0,2.16193303489,0.0,0.0,0.0221328571429,60.0,3.4243609586,0.0,0.0,0.0237042857143,65.0,4.02409662796,0.0,0.0,0.0266185714286,73.0,4.16853181768,0.0,0.0,0.02919,79.0,4.3064017715,0.0,0.0,0.0325757142857,89.0,4.45083696122,0.0,0.0,0.0344042857143,100.0,4.59527215094,0.0,0.0,0.03469,101.0,4.73970734065,0.0,0.0,0.0352614285714,104.0,4.87757729448,0.0,0.0,0
8,2000,30,2.1025,25.0,10.519034544,0.0,3.0,2.1425,28.0,11.0391420836,0.0,3.0,2.2025,30.0,11.0818214632,0.0,3.0,2.4625,32.0,11.1245008429,0.0,3.0,2.4725,33.0,11.1684735371,0.0,3.0,2.48846019643,34.1192039287,11.2111529168,0.0,3.0,2.52382963175,34.826592635,11.2538322964,0.0,3.0,2.56027086813,35.5554173627,11.2978049906,0.0,3.0,2.5825,36.0,11.3404843703,0.0,3.0,2.5925,37.0,11.3831637499,0.0,3.0,1
9,50000,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
10,1500,30,0.000369721052297,0.138645394611,1.0,0.0,0.0,0.00123613718428,0.463551444105,1.0,0.0,0.0,0.00207707048885,0.778901433319,1.0,0.0,0.0,0.00266666666667,1.0,1.00956397843,0.0,0.0,0.00266666666667,1.0,1.1084910261,0.0,0.0,0.00266666666667,1.0,1.20450845472,0.0,0.0,0.00266666666667,1.0,1.30052588333,0.0,0.0,0.00266666666667,1.0,1.399452931,0.0,0.0,0.00266666666667,1.0,1.49547035962,0.0,0.0,0.00266666666667,1.0,1.59148778824,0.0,0.0,0
11,10000,30,0.0,0.0,12.9483594096,0.0,1.0,0.0,0.0,13.0384657114,0.0,1.0,0.0,0.0,13.0776091178,0.0,1.0,0.0,0.0,13.1167525241,0.0,1.0,0.002,1.0,13.1570820943,0.0,1.0,0.002,1.0,13.1962255007,0.0,1.0,0.002,1.0,13.235368907,0.0,1.0,0.002,1.0,13.2756984772,0.0,1.0,0.002,1.0,13.3148418836,0.0,1.0,0.002,1.0,13.3539852899,0.0,1.0,0
12,30000,31,0.108333333333,21.0,10.0386277486,0.0,4.0,0.117666666667,25.0,10.1795399571,0.0,4.0,0.119833333333,26.0,10.3161820987,0.0,4.0,0.132333333333,29.0,10.4528242403,0.0,4.0,0.138833333333,32.0,10.589466382,0.0,4.0,0.150666666667,36.0,10.7303785905,0.0,4.0,0.152833333333,37.0,10.8670207321,0.0,4.0,0.1585,40.0,12.0031253974,0.0,4.0,0.188333333333,45.0,12.275119623,0.0,4.0,0.194666666667,47.0,12.5556136681,0.0,4.0,0
13,8000,30,0.01,3.0,1.0,0.0,0.0,0.01,3.0,1.0,0.0,0.0,0.014375,4.0,1.0,0.0,0.0,0.020625,6.0,1.0,0.0,0.0,0.020625,6.0,1.0,0.0,0.0,0.020625,6.0,1.0,0.0,0.0,0.020625,6.0,1.0,0.0,0.0,0.0206325698907,6.00242236502,1.0,0.0,0.0,0.0219525193921,6.42480620547,1.0,0.0,0.0,0.0232724688935,6.84719004592,1.0,0.0,0.0,0
14,10000,30,0.015,4.0,0.0,0.0,0.0,0.0165,7.0,0.0,0.0,0.0,0.0175,9.0,0.0,0.0,0.0,0.0175,9.0,0.0,0.0,0.0,0.0175,9.0,0.0,0.0,0.0,0.0175,9.0,0.0,0.0,0.0,0.018,10.0,0.0,0.0,0.0,0.018,10.0,0.0,0.0,0.0,0.018,10.0,0.0,0.0,0.0,0.018,10.0,0.0,0.0,0.0,0
15,10000,40,0.006,2.0,2.0,0.0,0.0,0.006,2.0,2.0,0.0,0.0,0.006,2.0,2.0,0.0,0.0,0.006,2.0,2.0,0.0,0.0,0.006,2.0,2.0,0.0,0.0,0.006,2.0,2.0,0.0,0.0,0.006,2.0,2.0,0.0,0.0,0.006,2.0,2.0,0.0,0.0,0.006,2.0,2.0,0.0,0.0,0.006,2.0,2.0,0.0,0.0,0
16,2750,30,0.00909090909091,1.0,1.0,0.0,0.0,0.00909090909091,1.0,1.0,0.0,0.0,0.00960501941009,1.13464794074,1.0,0.0,0.0,0.0142765242924,2.35813731467,1.0,0.0,0.0,0.0167272727273,3.0,1.0,0.0,0.0,0.0349090909091,4.0,1.0,0.0,0.0,0.0494545454545,5.0,1.0,0.0,0.0,0.0676363636364,6.0,1.0,0.0,0.0,0.0676363636364,6.0,1.0,0.0,0.0,0.0676363636364,6.0,1.0,0.0,0.0,0
17,2750,49,0.0105454545455,2.0,1.0,0.0,0.0,0.0105454545455,2.0,1.0,0.0,0.0,0.0105454545455,2.0,1.0,0.0,0.0,0.0105454545455,2.0,1.0,0.0,0.0,0.0105454545455,2.0,1.0,0.0,0.0,0.0105454545455,2.0,1.0,0.0,0.0,0.00872727272727,3.0,1.0,0.0,0.0,0.00872727272727,3.0,1.0,0.0,0.0,0.00872727272727,3.0,1.0,0.0,0.0,0.00872727272727,3.0,1.0,0.0,0.0,0
18,5000,30,0.0,0.0,2.30722324953,0.0,0.0,0.0,0.0,2.61706088842,0.0,0.0,0.0,0.0,2.91778565559,0.0,0.0,0.0,0.0,6.184151372,0.0,0.0,0.0,0.0,7.10916417332,0.0,0.0,0.0,0.0,7.24889618509,0.0,0.0,0.0,0.0,7.38862819685,0.0,0.0,0.0,0.0,7.53259451199,0.0,0.0,0.0,0.0,7.67232652375,0.0,0.0,0.0,0.0,7.81205853552,0.0,0.0,0
19,10000,47,0.0326,11.0,1.0,0.0,0.0,0.0341,12.0,1.0,0.0,0.0,0.0371,14.0,1.0,0.0,0.0,0.0421,14.0,1.0,0.0,0.0,0.0422,15.0,1.0,0.0,0.0,0.0422,15.0,1.0,0.0,0.0,0.0422,15.0,1.0,0.0,0.0,0.0462,17.0,1.0,0.0,0.0,0.0562,18.0,1.0,0.0,0.0,0.0587,19.0,1.0,0.0,0.0,0
20,3800,59,0.256315789474,31.0,1.0,0.0,0.0,0.353947368421,39.0,1.15330342666,0.0,0.0,0.366729183343,40.2454076077,1.34953647971,0.0,0.0,0.382680617757,41.7996499353,1.54576953276,0.0,0.0,0.364210526316,40.0,1.7420025858,0.0,0.0,0.375789473684,41.0,1.93823563885,0.0,0.0,0.375789473684,41.0,2.0249037906,0.0,0.0,0.387368421053,42.0,2.06124642763,0.0,0.0,0.380789473684,41.0,2.09758906466,0.0,0.0,0.422105263158,43.0,2.13179389951,0.0,0.0,1
21,3000,30,0.025,2.0,2.01091349102,0.0,0.0,0.108333333333,3.0,2.09580411696,0.0,0.0,0.108333333333,3.0,2.17819795979,0.0,0.0,0.195,4.0,2.26059180262,0.0,0.0,0.195,4.0,2.34548242856,0.0,0.0,0.195,4.0,2.42787627139,0.0,0.0,0.195,4.0,2.51027011422,0.0,0.0,0.211666666667,5.0,2.59516074017,0.0,0.0,0.228333333333,6.0,2.67755458299,0.0,0.0,0.228333333333,6.0,2.75994842582,0.0,0.0,1
22,100000,39,0.114756531802,207.636170005,24.0397426085,0.0,1.0,0.144353,254.0,30.7912551138,0.0,2.0,0.167363,279.0,47.4111467878,0.0,5.0,0.191713,312.0,55.0218780712,0.0,5.0,0.212933,340.0,60.0173046667,0.0,6.0,0.222683,353.0,60.3988710421,0.0,6.0,0.225683,357.0,60.7657617878,0.0,6.0,0.233433,367.0,61.8459009395,0.0,6.0,0.237933,373.0,62.6036057914,0.0,6.60360579141,0.241693,379.0,64.8877588193,0.0,7.88775881926,0
23,12000,31,0.135,14.0,5.51534127919,2.0,2.0,0.180833333333,22.0,6.28659879948,2.0,2.0,0.218333333333,26.0,7.10174002105,2.0,2.0,0.218333333333,26.0,7.41185516341,2.0,2.0,0.24125,29.0,7.72197030577,2.0,2.0,0.351666666667,34.0,9.90320922878,3.0,2.0,0.36,36.0,10.1087283525,3.0,2.0,0.3725,38.0,10.2186370183,3.0,2.0,0.389166666667,39.0,10.3285456841,3.0,2.0,0.393333333333,40.0,10.4418889956,3.0,2.0,1
24,3500,30,0.00571428571429,1.0,1.0,0.0,0.0,0.0128571428571,2.0,1.0,0.0,0.0,0.0128571428571,2.0,1.0,0.0,0.0,0.0271428571429,3.0,1.0,0.0,0.0,0.0271428571429,3.0,1.0,0.0,0.0,0.0271428571429,3.0,1.0,0.0,0.0,0.0271428571429,3.0,1.0,0.0,0.0,0.0328571428571,4.0,1.0,0.0,0.0,0.0328571428571,4.0,1.0,0.0,0.0,0.0328571428571,4.0,1.0,0.0,0.0,0
25,25000,45,0.001,1.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0
26,2500,30,0.016,3.0,11.0,0.0,2.0,0.016,3.0,11.0,0.0,2.0,0.016,3.0,11.0,0.0,2.0,0.016,3.0,11.0,0.0,2.0,0.016,3.0,11.0,0.0,2.0,0.016,3.0,11.0,0.0,2.0,0.016,3.0,11.0,0.0,2.0,0.012,2.0,11.0,0.0,2.0,0.012,2.0,11.0,0.0,2.0,0.012,2.0,11.0,0.0,2.0,0
27,3000,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,3500,30,0.0,0.0,1.0,0.0,0.0,0.01,1.0,1.02375908459,0.0,0.0,0.011953588863,2.1775610205,1.279669149,0.0,0.0,0.0120437323525,2.49306323369,1.53557921341,0.0,0.0,0.0121366074629,2.81812612002,1.79924412827,0.0,0.0,0.0221885714286,4.0,7.66380184087,0.0,3.66380184087,0.0221885714286,4.0,10.4478615213,0.0,6.0,0.0221885714286,4.0,10.9357614827,0.0,6.0,0.0293314285714,5.0,13.926599416,0.0,7.0,0.0593314285714,8.0,14.1513412046,0.0,7.0,1
29,500,30,0.02,1.0,1.0,0.0,0.0,0.02,1.0,1.11862335384,0.0,0.0,0.02,1.0,1.26164308361,0.0,0.0,0.02,1.0,1.40466281338,0.0,0.0,0.02,1.0,1.55201647436,0.0,0.0,0.02,1.0,1.69503620413,0.0,0.0,0.02,1.0,1.8380559339,0.0,0.0,0.02,1.0,1.98540959487,0.0,0.0,0.02,1.0,2.0,0.0,0.0,0.02,1.0,2.0,0.0,0.0,0
30,7500,30,0.0,0.0,5.04837469716,0.0,3.0,0.002,1.0,5.23557825636,0.0,3.0,0.002,1.0,5.41727582853,0.0,3.0,0.05,4.0,5.5989734007,0.0,3.0,0.05,4.0,5.7861769599,0.0,3.0,0.117274927095,12.942598724,5.96787453207,0.0,3.0,0.131826111737,15.9189774007,6.07071541198,0.0,3.0,0.155565441821,20.0580271218,6.15922240251,0.0,3.0,0.160239564072,21.2265576847,6.24512624626,0.0,3.0,0.164913686324,22.3950882476,6.33103009,0.0,3.0,1
31,2500,30,0.274856,24.0,31.3433998566,0.0,19.3433998566,0.288856,26.0,41.2340572205,1.0,27.0,0.428856,34.0,42.2965681336,1.0,27.0,0.657256,39.0,47.5931285667,1.0,30.5931285667,0.713520065755,43.0,51.5143890179,1.0,31.0,0.719256,44.0,53.4543856148,1.0,31.4543856148,0.765256,47.0,54.8840915185,1.0,32.0,0.769256,48.0,57.3017888248,1.0,32.0,0.841256,51.0,58.1157260633,1.0,32.0,0.930459347452,55.6016737259,59.5047975141,1.0,32.0,1
32,1400,30,0.310714285714,14.0,2.05882687547,0.0,0.0,0.501067971344,19.5395288851,2.16921084122,0.0,0.0,0.638317300694,25.6394990785,2.27634821975,0.0,0.0,0.675,27.0,2.38348559827,0.0,0.0,0.742857142857,30.0,2.49386956403,0.0,0.0,0.817857142857,34.0,2.60100694256,0.0,0.0,0.817857142857,34.0,2.70814432108,0.0,0.0,0.846428571429,35.0,2.81852828684,0.0,0.0,0.864285714286,36.0,2.92566566536,0.0,0.0,1.01428571429,42.0,3.01724443596,0.0,0.0,1
33,7500,51,0.0,0.0,0.0,0.0,0.0,0.00333333333333,1.0,0.0,0.0,0.0,0.00466666666667,2.0,0.0,0.0,0.0,0.00466666666667,2.0,0.0,0.0,0.0,0.00466666666667,2.0,0.0,0.0,0.0,0.00466666666667,2.0,0.0,0.0,0.0,0.00466666666667,2.0,0.0,0.0,0.0,0.00466666666667,2.0,0.0,0.0,0.0,0.00466666666667,2.0,0.0,0.0,0.0,0.00466666666667,2.0,0.0,0.0,0.0,0
34,3100,60,0.112328163943,13.4108654112,1.13580960005,0.0,0.0,0.131972200385,16.9409214129,1.35460117543,0.0,0.0,0.193548387097,22.0,1.58706722428,0.0,0.0,0.193548387097,22.0,1.81953327313,0.0,0.0,0.21935483871,25.0,2.03339099238,0.0,0.0,0.232258064516,27.0,2.23592987687,0.0,0.0,0.259677419355,32.0,2.43846876136,0.0,0.0,0.282258064516,34.0,2.62909359381,0.0,0.0,0.295161290323,36.0,2.8316324783,0.0,0.0,0.312903225806,39.0,3.00617333027,0.0,0.0,1
35,1000,60,0.001,1.0,1.0,0.0,0.0,0.001,1.0,1.0,0.0,0.0,0.001,1.0,1.0,0.0,0.0,0.001,1.0,1.0,0.0,0.0,0.001,1.0,1.0,0.0,0.0,0.001,1.0,1.0,0.0,0.0,0.001,1.0,1.0,0.0,0.0,0.001,1.0,1.0,0.0,0.0,0.001,1.0,1.0,0.0,0.0,0.001,1.0,1.0,0.0,0.0,0
36,2500,30,0.188,12.0,1.0,0.0,0.0,0.444,16.0,1.0,0.0,0.0,0.45,17.0,1.0,0.0,0.0,0.4572,19.0,1.0,0.0,0.0,0.4872,22.0,1.0,0.0,0.0,0.5192,23.0,1.0,0.0,0.0,0.5652,26.0,1.0,0.0,0.0,0.5692,28.0,1.0,0.0,0.0,0.5692,28.0,1.0,0.0,0.0,0.5752,29.0,1.0,0.0,0.0,1
37,2500,58,0.104,9.0,1.12301303112,0.0,0.0,0.158,11.0,1.26668814863,0.0,0.0,0.172,12.0,1.41881474365,0.0,0.0,0.186,13.0,1.56248986117,0.0,0.0,0.2144,16.0,1.70616497869,0.0,0.0,0.2224,17.0,1.84984009621,0.0,0.0,0.2464,18.0,2.00140022956,0.0,0.0,0.2744,20.0,2.10369292496,0.0,0.0,0.2884,22.0,2.20598562036,0.0,0.0,0.2884,22.0,2.30827831576,0.0,0.0,1
38,17500,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.03579654217,0.0,0.0,0.0,0.0,1.95914638615,0.0,0.0,0
39,5000,30,0.008,3.0,5.21652362572,0.0,0.0,0.03,5.0,6.86023855659,0.0,0.0,0.03,5.0,7.06938445666,0.0,0.0,0.03,5.0,7.13969416962,0.0,0.0,0.03,5.0,7.21213447993,0.0,0.0,0.03,5.0,7.28244419289,0.0,0.0,0.03,5.0,7.35275390584,0.0,0.0,0.045,8.0,7.42519421616,0.0,0.0,0.045,8.0,7.49550392911,0.0,0.0,0.045,8.0,7.56581364206,0.0,0.0,0
40,15000,30,0.151933333333,44.0,104.818758891,4.0,39.0,0.2722,69.0,186.673789852,5.67378985202,68.0,0.3042,82.0,266.929395109,6.0,75.0,0.345666666667,102.0,404.148028914,8.0,95.0,0.412,129.0,451.487585444,10.0,115.487585444,0.4348,139.0,462.758227947,10.0,119.758227947,0.4558,149.0,476.19143905,10.0,127.19143905,0.462533333333,154.0,485.026775513,10.0,129.0,0.483133333333,161.0,494.317445029,10.0,131.0,0.5114,173.0,523.996674222,10.0,135.0,1
41,800,47,0.3125,3.0,1.0,0.0,0.0,0.3875,6.0,2.00283285473,0.0,1.0,0.41875,7.0,2.0270471545,0.0,1.0,0.4375,8.0,2.05126145426,0.0,1.0,0.440670857261,8.12683429044,2.07547575403,0.0,1.0,0.451709798803,8.56839195212,2.10084311569,0.0,1.0,0.462246970275,8.989878811,2.12505741546,0.0,1.0,0.4625,9.0,2.14927171522,0.0,1.0,0.4625,9.0,2.17348601499,0.0,1.0,0.4625,9.0,2.19885337665,0.0,1.0,1
42,40000,30,0.1303,63.0,137.027231364,2.0,48.0,0.356426731316,146.881385052,195.070655707,2.0,56.0,0.505575,198.0,214.555129036,3.0,59.0,0.619777476359,231.66373818,220.626621973,3.0,59.0,0.775075,279.0,231.253852092,3.0,60.0,0.87145,311.0,250.275690665,3.0,63.0,0.947075,332.0,258.114288812,4.0,63.0,1.02177590041,360.086743331,292.124425664,5.0,67.0,1.04845,370.0,307.208780159,5.0,71.0,1.0947,382.0,310.628645682,5.0,71.628645682,1
43,5500,53,0.0,0.0,1.0,0.0,0.0,0.00454545454545,1.0,1.0,0.0,0.0,0.00454545454545,1.0,1.0,0.0,0.0,0.00454545454545,1.0,1.0,0.0,0.0,0.00909090909091,2.0,1.0,0.0,0.0,0.00909090909091,2.0,1.0,0.0,0.0,0.00909090909091,2.0,1.0,0.0,0.0,0.00909090909091,2.0,1.0,0.0,0.0,0.00909090909091,2.0,1.0,0.0,0.0,0.00909090909091,2.0,1.0,0.0,0.0,0
44,100,30,0.96,3.0,0.0,0.0,0.0,1.56,4.0,0.0,0.0,0.0,3.16,7.0,0.0,0.0,0.0,2.46,6.0,0.0,0.0,0.0,2.46,6.0,0.0,0.0,0.0,2.46,6.0,0.0,0.0,0.0,2.76,7.0,0.0,0.0,0.0,2.76,7.0,0.0,0.0,0.0,2.76,7.0,0.0,0.0,0.0,2.76,7.0,0.0,0.0,0.0,1
45,25,52,6.0,14.0,15.6560804003,1.0,3.0,7.6,17.0,17.7945028894,1.0,4.0,8.0,18.0,18.8063189438,1.0,4.0,8.8,21.0,22.0,1.0,6.0,8.8,21.0,22.0,1.0,6.0,8.8,21.0,22.0,1.0,6.0,9.0,22.0,22.0,1.0,6.0,9.4,24.0,22.0,1.0,6.0,9.6,25.0,22.0,1.0,6.0,9.62411125595,25.6027813988,22.0,1.0,6.0,1
46,4000,30,0.02375,2.0,1.0,0.0,0.0,0.02375,2.0,1.0,0.0,0.0,0.0425,3.0,1.0,0.0,0.0,0.0425,3.0,1.0,0.0,0.0,0.05,4.0,1.0,0.0,0.0,0.05,4.0,1.0,0.0,0.0,0.075,5.0,1.0,0.0,0.0,0.075,5.0,1.0,0.0,0.0,0.075,5.0,1.0,0.0,0.0,0.075,5.0,1.0,0.0,0.0,0
47,1100,45,0.0318181818182,1.0,2.58661973177,0.0,0.0,0.0318181818182,1.0,3.03984944649,0.0,0.0,0.0318181818182,1.0,3.17697326252,0.0,0.0,0.0363636363636,2.0,3.30813517351,0.0,0.0,0.0363636363636,2.0,3.4392970845,0.0,0.0,0.0363636363636,2.0,3.57045899549,0.0,0.0,0.0337118650308,1.91665861525,3.70758281152,0.0,0.0,0.0141383471642,1.30149091088,3.83874472251,0.0,0.0,0.00454545454545,1.0,3.9699066335,0.0,0.0,0.00909090909091,2.0,4.0996333277,0.0,0.0,0
48,3000,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,500,30,1.15,15.0,10.0078984918,2.0,2.0,1.22,17.0,10.531778866,2.0,2.0,1.23215510047,17.6077550233,11.0067091697,2.0,2.0,1.27,19.0,11.0914629969,2.0,2.0,1.3,20.0,11.1787851218,2.0,2.0,1.46,23.0,11.263538949,2.0,2.0,1.5,25.0,11.3482927762,2.0,2.0,1.5,25.0,11.4356149012,2.0,2.0,1.54,26.0,11.5203687284,2.0,2.0,1.58,27.0,11.6051225556,2.0,2.0,1
50,9800,30,0.0244897959184,3.0,2.95622952184,0.0,1.95622952184,0.0244897959184,3.0,5.98499816874,0.0,2.98499816874,0.0244897959184,3.0,6.24313901012,0.0,3.0,0.0334693877551,5.0,6.48990704428,0.0,3.0,0.0334693877551,5.0,6.74415289765,0.0,3.0,0.0334693877551,5.0,6.99092093181,0.0,3.0,0.0334693877551,5.0,7.96363000107,0.0,3.0,0.0334693877551,5.0,8.23073681784,0.0,3.23073681784,0.0334693877551,5.0,8.4628783343,0.0,3.4628783343,0.0419876170929,5.33391459004,8.69501985077,0.0,3.69501985077,0
51,4500,30,0.243333333333,15.0,1.0,0.0,0.0,0.272222222222,21.0,1.0,0.0,0.0,0.305555555556,25.0,1.0,0.0,0.0,0.305555555556,25.0,1.0,0.0,0.0,0.427777777778,33.0,1.0,0.0,0.0,0.468888888889,40.0,1.0,0.0,0.0,0.487777777778,43.0,1.0,0.0,0.0,0.495555555556,44.0,1.0,0.0,0.0,0.505555555556,46.0,1.0,0.0,0.0,0.515555555556,48.0,1.0,0.0,0.0,1
52,3000,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,3750,30,0.016,2.0,1.0,0.0,0.0,0.0213333333333,3.0,1.0,0.0,0.0,0.0346666666667,4.0,1.0,0.0,0.0,0.0346666666667,4.0,1.0,0.0,0.0,0.0613333333333,5.0,1.0,0.0,0.0,0.0826666666667,8.0,1.0,0.0,0.0,0.084,9.0,1.0,0.0,0.0,0.0986666666667,11.0,1.0,0.0,0.0,0.0989333333333,12.0,1.0,0.0,0.0,0.0989333333333,12.0,1.0,0.0,0.0,0
54,12000,30,0.0166666666667,1.0,0.0,0.0,0.0,0.0291666666667,2.0,0.0,0.0,0.0,0.0291666666667,2.0,0.0,0.0,0.0,0.0291666666667,2.0,0.0,0.0,0.0,0.0295833333333,3.0,0.0,0.0,0.0,0.0295833333333,3.0,0.0,0.0,0.0,0.03375,4.0,0.0,0.0,0.0,0.03375,4.0,0.0,0.0,0.0,0.0379166666667,5.0,0.0,0.0,0.0,0.0379166666667,5.0,0.0,0.0,0.0,0
55,8000,49,0.94625,156.0,83.4435359028,3.0,24.0,1.422625,243.0,107.681544826,3.0,30.0,1.656375,279.0,114.415721764,3.0,31.0,1.84325,307.0,118.925785205,4.0,31.0,2.01757581999,329.392131198,123.999801784,4.0,32.0,2.125125,345.0,125.410712808,4.0,32.0,2.307625,371.0,137.05051157,6.0,32.0,2.46325,393.0,156.353289625,7.0,40.0,2.62576289116,422.0,175.236291891,7.0,49.0,2.703375,435.0,184.283042743,7.0,50.0,1
